,loss,accuracy,binary_accuracy,dice_score,io_u,binary_io_u,val_loss,val_accuracy,val_binary_accuracy,val_dice_score,val_io_u,val_binary_io_u
0,0.5721548795700073,0.5550969839096069,0.5550969839096069,0.4463553726673126,0.0,0.250387966632843,0.46045464277267456,0.47756779193878174,0.47756779193878174,0.5398916602134705,0.0,0.4499923288822174
1,0.40822339057922363,0.4536617398262024,0.4536617398262024,0.5977997779846191,0.0,0.439168781042099,0.4043291211128235,0.44509151577949524,0.44509151577949524,0.5959901809692383,0.0,0.4374068081378937
2,0.3856450915336609,0.4448467195034027,0.4448467195034027,0.6169711947441101,0.0,0.43652182817459106,0.38820120692253113,0.4437423646450043,0.4437423646450043,0.6120604276657104,0.0,0.4368884861469269
3,0.3853534162044525,0.4449068009853363,0.4449068009853363,0.6189469695091248,0.0,0.4374523162841797,0.3843785524368286,0.4435208737850189,0.4435208737850189,0.6158579587936401,0.0,0.4368036091327667
4,0.3902042806148529,0.4402950406074524,0.4402950406074524,0.6117390990257263,0.0,0.4330536723136902,0.38357651233673096,0.44366684556007385,0.44366684556007385,0.6166543364524841,0.0,0.4368695914745331
5,0.38925495743751526,0.44219741225242615,0.44219741225242615,0.6143640875816345,0.0,0.43482473492622375,0.38318905234336853,0.44467517733573914,0.44467517733573914,0.6170401573181152,0.0,0.4373033344745636
6,0.3906393349170685,0.4416322708129883,0.4416322708129883,0.6127219200134277,0.0,0.43373221158981323,0.38265594840049744,0.4459894895553589,0.4459894895553589,0.6175714731216431,0.0,0.4378393292427063
7,0.38952988386154175,0.4436527192592621,0.4436527192592621,0.6138380169868469,0.0,0.43502476811408997,0.3818594515323639,0.44665172696113586,0.44665172696113586,0.6183658242225647,0.0,0.4381086528301239
8,0.3875787854194641,0.44537410140037537,0.44537410140037537,0.6155612468719482,0.0,0.435981810092926,0.3809675872325897,0.44756951928138733,0.44756951928138733,0.6192561388015747,0.0,0.43847206234931946
9,0.3852055072784424,0.4476984143257141,0.4476984143257141,0.6175363659858704,0.0,0.4375919997692108,0.3806042969226837,0.4504648745059967,0.4504648745059967,0.6196240186691284,0.0,0.4394873082637787
10,0.3831825256347656,0.4492591917514801,0.4492591917514801,0.6205629706382751,0.0,0.43748974800109863,0.38238778710365295,0.4540364444255829,0.4540364444255829,0.6178679466247559,0.0,0.4409572184085846
11,0.3800741732120514,0.45314082503318787,0.45314082503318787,0.6226770281791687,0.0,0.4381835162639618,0.3914700150489807,0.46430689096450806,0.46430689096450806,0.6088587641716003,0.0,0.44523924589157104
12,0.37398117780685425,0.47457656264305115,0.47457656264305115,0.6302070617675781,0.0,0.4486720860004425,0.40519365668296814,0.5450281500816345,0.5450281500816345,0.595219075679779,0.0,0.48163852095603943
13,0.3630981743335724,0.5318145751953125,0.5318145751953125,0.6417192816734314,0.0,0.47529137134552,0.36477649211883545,0.5959701538085938,0.5959701538085938,0.6356180906295776,0.0,0.5076279044151306
14,0.34561753273010254,0.5819185376167297,0.5819185376167297,0.6588025093078613,0.0,0.5014317035675049,0.3601132929325104,0.6688268184661865,0.6688268184661865,0.640407919883728,0.0,0.5452141761779785
